transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
10141,1/3/2023 0:38,45,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,FALSE,Credit Card,66vw9b0m,35-44,,FALSE,Snowy,-1.4,,2.82
10142,1/3/2023 3:07,27,Sydney,AUS,Standalone,Coffee,Medium Americano,3.3,1,FALSE,Credit Card,rs210q2l,25-34,Female,FALSE,Cloudy,22.3,,3.3
10143,1/3/2023 4:19,38,Toronto,CAN,Standalone,Coffee,Large Latte,4.23,5,FALSE,Debit Card,n2d7ki3x,65+,Non-binary,FALSE,Snowy,-1.5,,21.15
10144,1/3/2023 5:52,17,London,UK,Standalone,Tea,Medium Earl Grey,2.38,2,FALSE,Credit Card,tmofmmwi,65+,Female,FALSE,Rainy,9,,4.76
10145,1/3/2023 5:54,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Latte,4.82,1,FALSE,Credit Card,dhvs41lq,25-34,Female,FALSE,Sunny,23.1,,4.82
10146,1/3/2023 6:51,10,Los Angeles,USA,Mall Kiosk,Coffee,Large Mocha,4.94,1,FALSE,Credit Card,wednya3s,65+,Female,TRUE,Cloudy,19.8,,4.94
10147,1/3/2023 7:34,30,Sydney,AUS,Standalone,Coffee,Small Americano,2.97,1,FALSE,Debit Card,4y2lr0jy,55-64,Female,TRUE,Cloudy,22.3,,2.97
10148,1/3/2023 7:40,43,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,2,FALSE,Credit Card,ry3igwey,35-44,Female,FALSE,Snowy,-1.4,,5.46
10149,1/3/2023 7:57,30,Sydney,AUS,Standalone,Sandwich,Vegan Falafel Wrap,6.6,2,FALSE,Mobile Wallet,8mtk0rso,25-34,,FALSE,Cloudy,22.3,,13.2
10150,1/3/2023 8:19,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,5,FALSE,Mobile Wallet,0odwmqx5,25-34,Male,FALSE,Sunny,23.1,,15.7
10151,1/3/2023 9:03,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,2,FALSE,Cash,x8l008uh,18-24,,FALSE,Sunny,1.2,,10.4
10152,1/3/2023 9:06,41,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,2,FALSE,Cash,6t4ufel6,55-64,,FALSE,Snowy,-1.4,,8.64
10153,1/3/2023 9:06,17,London,UK,Standalone,Coffee,Medium Americano,2.55,2,FALSE,Credit Card,un6fht60,25-34,Female,FALSE,Rainy,9,,5.1
10154,1/3/2023 9:16,36,Toronto,CAN,Airport,Tea,Medium Chai Latte,4.83,5,TRUE,Cash,oh9sdbdw,55-64,Male,TRUE,Snowy,-1.5,,21.73
10155,1/3/2023 9:24,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Latte,4.19,3,FALSE,Debit Card,crgb93wk,18-24,Female,FALSE,Sunny,23.1,,12.57
10156,1/3/2023 9:29,43,Vancouver,CAN,Standalone,Smoothie,Medium Berry Blast,5.17,1,FALSE,Cash,ytmv82lz,45-54,Male,TRUE,Snowy,-1.4,,5.17
10157,1/3/2023 9:47,39,Toronto,CAN,Mall Kiosk,Tea,Large Matcha Latte,4.64,2,FALSE,Cash,0yncxll4,45-54,Male,TRUE,Snowy,-1.5,,9.28
10158,1/3/2023 9:57,9,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,2,FALSE,Credit Card,unlpaih0,35-44,Female,TRUE,Cloudy,19.8,,4.18
10159,1/3/2023 10:09,33,Melbourne,AUS,Standalone,Coffee,Small Mocha,4.37,2,FALSE,Credit Card,td3abeg1,18-24,Male,FALSE,Sunny,23.1,,8.74
10160,1/3/2023 10:18,13,Chicago,USA,Mall Kiosk,Tea,Medium Earl Grey,2.58,2,FALSE,Cash,mvxpj4hn,35-44,,FALSE,Sunny,-7.2,,5.16
10161,1/3/2023 10:41,8,Los Angeles,USA,Airport,Coffee,Medium Cappuccino,4.9,4,FALSE,Cash,1jrj5xfe,35-44,Male,FALSE,Cloudy,19.8,,19.6
10162,1/3/2023 10:58,19,London,UK,Standalone,Coffee,Medium Mocha,3.82,1,FALSE,Cash,iwzod05j,25-34,,FALSE,Rainy,9,,3.82
10163,1/3/2023 11:18,45,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,1,FALSE,Credit Card,ijmmb5jf,45-54,Female,FALSE,Snowy,-1.4,,4.23
10164,1/3/2023 11:22,32,Melbourne,AUS,Standalone,Tea,Medium Green Tea,3.02,1,FALSE,Cash,d84u89yj,18-24,Female,FALSE,,,,3.02
10165,1/3/2023 11:24,37,Toronto,CAN,Standalone,Coffee,Single Espresso,2.67,1,FALSE,Credit Card,qdqx6qd0,65+,,FALSE,Snowy,-1.5,,2.67
10166,1/3/2023 11:53,40,Toronto,CAN,Standalone,Coffee,Large Americano,3.17,1,FALSE,Credit Card,zihzvzgm,25-34,Male,FALSE,,,,3.17
10167,1/3/2023 11:58,19,London,UK,Standalone,Pastry,Chocolate Chip Cookie,1.7,4,FALSE,Debit Card,c1m3o55i,45-54,Female,TRUE,Rainy,9,,6.8
10168,1/3/2023 12:14,30,Sydney,AUS,Standalone,Tea,Small Chai Latte,4.18,3,FALSE,Credit Card,s9ryllwb,65+,Female,TRUE,Cloudy,22.3,,12.54
10169,1/3/2023 12:18,19,London,UK,Standalone,Coffee,Medium Americano,2.55,5,TRUE,Credit Card,8yatye73,65+,Male,TRUE,Rainy,9,,10.2
10170,1/3/2023 12:29,23,Manchester,UK,Standalone,Merchandise,Coffee Mug,9.84,1,FALSE,Credit Card,rgvz9aaw,18-24,Female,FALSE,Sunny,6.1,,9.84
10171,1/3/2023 13:09,43,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,1,FALSE,Debit Card,e40kzuj2,,Male,FALSE,Snowy,-1.4,,3.81
10172,1/3/2023 13:57,5,New York,USA,Standalone,Tea,Small Matcha Latte,4.05,6,FALSE,Credit Card,bc2swsoz,18-24,Female,FALSE,Sunny,1.2,,24.3
10173,1/3/2023 14:14,18,London,UK,Mall Kiosk,Tea,Large Green Tea,2.64,1,FALSE,Mobile Wallet,xof33qe6,25-34,Male,FALSE,Rainy,9,,2.64
10174,1/3/2023 14:20,13,Chicago,USA,Mall Kiosk,Smoothie,Large Berry Blast,5.81,1,FALSE,Cash,gss8k5ij,,Male,FALSE,Sunny,-7.2,,5.81
10175,1/3/2023 14:39,37,Toronto,CAN,Standalone,Sandwich,Vegan Falafel Wrap,5.52,1,FALSE,Cash,4cdpqvl0,45-54,,FALSE,Snowy,-1.5,,5.52
10176,1/3/2023 14:47,25,Manchester,UK,Standalone,Smoothie,Large Berry Blast,5.17,1,FALSE,Credit Card,kgeuidji,35-44,Male,TRUE,Sunny,6.1,,5.17
10177,1/3/2023 15:10,14,Chicago,USA,Standalone,Coffee,Large Cappuccino,4.37,1,TRUE,Credit Card,el8mwob4,25-34,Male,TRUE,Sunny,-7.2,,3.93
10178,1/3/2023 16:12,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,2,FALSE,Credit Card,btgdjz0i,25-34,Female,FALSE,Sunny,-7.2,,7.6
10179,1/3/2023 16:23,20,London,UK,Standalone,Coffee,Medium Cappuccino,3.4,1,FALSE,Credit Card,6t4ufel6,55-64,Female,FALSE,,,,3.4
10180,1/3/2023 16:37,11,Chicago,USA,Standalone,Tea,Small Green Tea,2.38,1,FALSE,Credit Card,4pu6w93k,65+,Male,TRUE,Sunny,-7.2,,2.38
10181,1/3/2023 17:00,5,New York,USA,Standalone,Smoothie,Large Berry Blast,6.3,1,TRUE,Debit Card,2d0nx5wt,55-64,Male,TRUE,Sunny,1.2,,5.67
10182,1/3/2023 17:02,13,Chicago,USA,Mall Kiosk,Coffee,Double Espresso,2.67,5,TRUE,Debit Card,ybovakhe,25-34,Male,TRUE,Sunny,-7.2,,12.02
10183,1/3/2023 17:16,2,New York,USA,Airport,Tea,Medium Chai Latte,5.25,3,FALSE,Debit Card,cxz2ei92,55-64,Female,FALSE,Sunny,1.2,,15.75
10184,1/3/2023 20:24,35,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,1,FALSE,Credit Card,sw2292mt,35-44,Female,FALSE,Sunny,23.1,,4.24
10185,1/3/2023 21:11,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,FALSE,Cash,f3gr94sz,55-64,Male,FALSE,Snowy,-1.5,,2.76
10186,1/3/2023 21:56,38,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,2,FALSE,Cash,h55hewlg,25-34,,FALSE,Snowy,-1.5,,8.28
10187,1/4/2023 0:56,3,New York,USA,Mall Kiosk,Pastry,Scone,2.13,1,TRUE,Cash,xj37c9h4,55-64,Male,FALSE,Sunny,2.8,,2.02
10188,1/4/2023 1:09,34,Melbourne,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.1,1,FALSE,Mobile Wallet,fbmenui3,18-24,Male,FALSE,Sunny,27.1,,2.1
10189,1/4/2023 1:11,34,Melbourne,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.14,2,FALSE,Credit Card,j4kii1nq,45-54,Male,TRUE,Sunny,27.1,,6.28
10190,1/4/2023 3:14,27,Sydney,AUS,Standalone,Coffee,Single Espresso,3.19,1,FALSE,Debit Card,c5rqnsvs,25-34,Male,FALSE,Cloudy,21.8,,3.19
10191,1/4/2023 4:27,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Latte,3.42,2,FALSE,Debit Card,1fbtwtw4,25-34,Female,TRUE,Sunny,14.7,,6.84
10192,1/4/2023 6:42,9,Los Angeles,USA,Mall Kiosk,Tea,Large Chai Latte,4.61,1,FALSE,Cash,z6cp7sav,45-54,Male,TRUE,Sunny,14.7,,4.61
10193,1/4/2023 7:00,5,New York,USA,Standalone,Tea,Small Chai Latte,3.8,2,TRUE,Mobile Wallet,pjrht7ze,45-54,Female,TRUE,Sunny,2.8,,6.84
10194,1/4/2023 7:20,6,Los Angeles,USA,Standalone,Smoothie,Medium Berry Blast,5.39,1,FALSE,Debit Card,otuo4uw5,65+,Female,FALSE,Sunny,14.7,,5.39
10195,1/4/2023 7:30,27,Sydney,AUS,Standalone,Tea,Medium Matcha Latte,4.95,2,FALSE,Mobile Wallet,b4jgrxoz,25-34,Male,FALSE,Cloudy,21.8,,9.9
10196,1/4/2023 7:43,38,Toronto,CAN,Standalone,Coffee,Small Mocha,3.73,5,TRUE,Cash,9owwew9v,45-54,Female,TRUE,Cloudy,0.3,,16.79
10197,1/4/2023 7:50,33,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,FALSE,Debit Card,6c2cu7on,45-54,Female,TRUE,Sunny,27.1,,4.86
10198,1/4/2023 7:59,18,London,UK,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.36,1,FALSE,Credit Card,xnmj5ian,65+,Male,TRUE,Rainy,0.5,,5.36
10199,1/4/2023 8:23,31,Melbourne,AUS,Standalone,Pastry,Croissant,2.7,1,FALSE,Credit Card,l0n2tnxh,25-34,Female,TRUE,Sunny,27.1,,2.7
10200,1/4/2023 8:29,7,Los Angeles,USA,Standalone,Coffee,Small Americano,2.65,1,FALSE,Credit Card,dabbajaq,45-54,Non-binary,TRUE,Sunny,14.7,,2.65
10201,1/4/2023 8:38,16,London,UK,Standalone,Coffee,Large Latte,3.91,3,FALSE,Mobile Wallet,yh36motc,25-34,Female,FALSE,Rainy,0.5,,11.73
10202,1/4/2023 8:38,6,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,1,FALSE,Cash,rw4vnzvz,25-34,Female,FALSE,Sunny,14.7,,2.84
10203,1/4/2023 9:04,4,New York,USA,Mall Kiosk,Coffee,Medium Latte,3.88,3,FALSE,Credit Card,xaa2ilgb,45-54,Female,FALSE,Sunny,2.8,,11.64
10204,1/4/2023 9:36,20,London,UK,Standalone,Coffee,Medium Latte,3.4,2,TRUE,Credit Card,bg9sho5d,55-64,Male,TRUE,Rainy,0.5,,6.12
10205,1/4/2023 9:49,32,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,6,FALSE,Mobile Wallet,b7l8v1zo,18-24,Male,FALSE,,,,19.44
10206,1/4/2023 10:00,30,Sydney,AUS,Standalone,Coffee,Medium Americano,3.3,1,FALSE,Credit Card,dtjvzhwj,35-44,Female,FALSE,Cloudy,21.8,,3.3
10207,1/4/2023 10:16,17,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,2,FALSE,Credit Card,9zqhbqiq,25-34,Male,TRUE,Rainy,0.5,,9.34
10208,1/4/2023 10:20,20,London,UK,Standalone,Tea,Medium Matcha Latte,3.82,3,FALSE,Credit Card,1sa3y5t3,65+,Female,FALSE,Rainy,0.5,,11.46
10209,1/4/2023 10:22,37,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,3,FALSE,Credit Card,k5j42oi6,35-44,Male,TRUE,,,,9.93
10210,1/4/2023 10:41,39,Toronto,CAN,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.8,2,FALSE,Mobile Wallet,ng0apsal,18-24,Male,FALSE,Cloudy,0.3,,11.6
10211,1/4/2023 10:50,24,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,FALSE,Credit Card,fzjahsao,55-64,Male,FALSE,Sunny,2,,2.46
10212,1/4/2023 10:51,26,Sydney,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.13,1,FALSE,Cash,kr1ifsi1,55-64,Prefer not to say,TRUE,Cloudy,21.8,,2.13
10213,1/4/2023 10:53,43,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,2,FALSE,Cash,xrjm4t8b,35-44,Female,FALSE,Rainy,7.3,,8.46
10214,1/4/2023 11:08,30,Sydney,AUS,Standalone,Coffee,Medium Mocha,4.95,1,FALSE,Debit Card,mqw8evrc,45-54,,FALSE,Cloudy,21.8,,4.95
10215,1/4/2023 12:10,45,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,3,TRUE,Credit Card,kov1l28r,55-64,Male,FALSE,Rainy,7.3,,6.7
10216,1/4/2023 14:10,31,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,TRUE,Credit Card,uqaaj84r,45-54,Female,FALSE,Sunny,27.1,,4.37
10217,1/4/2023 14:44,30,Sydney,AUS,Standalone,Coffee,Medium Cappuccino,4.4,1,FALSE,Cash,wednya3s,65+,Female,TRUE,Cloudy,21.8,,4.4
10218,1/4/2023 15:22,12,Chicago,USA,Airport,Tea,Large Green Tea,3.8,2,FALSE,Credit Card,l0n2tnxh,25-34,Female,TRUE,,,,7.6
10219,1/4/2023 15:26,36,Toronto,CAN,Airport,Tea,Large Matcha Latte,5.98,1,FALSE,Credit Card,rm6dfhg6,45-54,,FALSE,Cloudy,0.3,,5.98
10220,1/4/2023 15:51,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,1,FALSE,Cash,95g3v23g,,Male,FALSE,Cloudy,21.8,,4.32
10221,1/4/2023 15:58,5,New York,USA,Standalone,Coffee,Medium Cappuccino,4,1,FALSE,Credit Card,r0tokpk7,45-54,Female,FALSE,Sunny,2.8,,4
10222,1/4/2023 16:31,14,Chicago,USA,Standalone,Tea,Small Matcha Latte,3.85,2,FALSE,Mobile Wallet,sbrp14xh,25-34,Female,FALSE,Sunny,-1.9,,7.7
10223,1/4/2023 17:05,16,London,UK,Standalone,Coffee,Small Mocha,3.44,1,FALSE,Debit Card,je7xqty6,25-34,Female,FALSE,Rainy,0.5,,3.44
10224,1/4/2023 17:28,7,Los Angeles,USA,Standalone,Tea,Small Earl Grey,2.45,1,FALSE,Debit Card,mvxpj4hn,,Male,FALSE,Sunny,14.7,,2.45
10225,1/4/2023 17:59,1,New York,USA,Standalone,Tea,Large Chai Latte,4.85,1,FALSE,Debit Card,mjsrd9q4,65+,Male,FALSE,Sunny,2.8,,4.85
10226,1/4/2023 18:43,17,London,UK,Standalone,Tea,Large Green Tea,2.72,1,FALSE,Debit Card,oun91fy6,45-54,Male,FALSE,Rainy,0.5,,2.72
10227,1/4/2023 22:11,45,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,2,FALSE,Debit Card,gk6t9dhs,45-54,Male,FALSE,,,,8.46
10228,1/4/2023 22:49,45,Vancouver,CAN,Standalone,Coffee,Medium Latte,3.76,2,FALSE,Cash,79kvls9m,18-24,,FALSE,Rainy,7.3,,7.52
10229,1/5/2023 0:10,28,Sydney,AUS,Mall Kiosk,Coffee,Large Americano,3.68,1,FALSE,Credit Card,wjq4ta5i,35-44,Male,FALSE,Cloudy,26.7,,3.68
10230,1/5/2023 0:41,43,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,1,FALSE,Cash,f3gr94sz,55-64,Male,FALSE,Rainy,-0.6,,4.23
10231,1/5/2023 4:41,17,London,UK,Standalone,Coffee,Medium Americano,2.55,1,FALSE,Credit Card,0yknfu84,45-54,Female,TRUE,Rainy,2.9,,2.55
10232,1/5/2023 6:16,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,1,FALSE,Credit Card,afyh1fkj,55-64,Female,TRUE,Cloudy,26.7,,3.2
10233,1/5/2023 6:17,16,London,UK,Standalone,Coffee,Small Mocha,3.44,2,FALSE,Credit Card,c1m3o55i,45-54,Female,TRUE,Rainy,2.9,,6.88
10234,1/5/2023 6:39,41,Vancouver,CAN,Standalone,Coffee,Large Americano,3.24,2,FALSE,Credit Card,xvh7katq,45-54,Male,FALSE,Rainy,-0.6,,6.48
10235,1/5/2023 7:07,16,London,UK,Standalone,Coffee,Medium Americano,2.55,1,FALSE,Credit Card,ffkhdiu1,25-34,,FALSE,Rainy,2.9,,2.55
10236,1/5/2023 7:18,8,Los Angeles,USA,Airport,Merchandise,Coffee Mug,14.7,2,FALSE,Debit Card,qh7ppcad,35-44,Female,TRUE,,,,29.4
10237,1/5/2023 7:34,19,London,UK,Standalone,Pastry,Blueberry Muffin,2.55,2,FALSE,Mobile Wallet,2oouxqs1,18-24,Male,FALSE,Rainy,2.9,,5.1
10238,1/5/2023 7:42,40,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,1,TRUE,Credit Card,kvnijwaq,25-34,Male,TRUE,Sunny,-0.6,,3.73
10239,1/5/2023 8:04,25,Manchester,UK,Standalone,Coffee,Small Latte,2.95,2,FALSE,Mobile Wallet,wm31yiha,25-34,Male,FALSE,Rainy,7.3,,5.9
10240,1/5/2023 8:14,37,Toronto,CAN,Standalone,Coffee,Large Cappuccino,4.23,2,FALSE,Debit Card,bmwmnohg,55-64,Female,FALSE,,,,8.46
10241,1/5/2023 8:15,15,Chicago,USA,Standalone,Coffee,Large Mocha,4.94,1,FALSE,Credit Card,w3jgeqe5,,Female,FALSE,Cloudy,-3.6,,4.94
10242,1/5/2023 8:21,8,Los Angeles,USA,Airport,Coffee,Small Americano,3.31,1,TRUE,Credit Card,crysauuj,45-54,Female,TRUE,Cloudy,11.5,,2.98
10243,1/5/2023 8:24,13,Chicago,USA,Mall Kiosk,Merchandise,Coffee Mug,11.06,2,TRUE,Mobile Wallet,v16xeghp,25-34,Female,FALSE,Cloudy,-3.6,,17.7
10244,1/5/2023 8:31,36,Toronto,CAN,Airport,Coffee,Medium Latte,4.6,4,FALSE,Mobile Wallet,g4gks6r6,18-24,Male,FALSE,Sunny,-0.6,,18.4
10245,1/5/2023 8:32,29,Sydney,AUS,Mall Kiosk,Pastry,Croissant,2.67,5,FALSE,Cash,tempxkc5,25-34,Female,FALSE,Cloudy,26.7,,13.35
10246,1/5/2023 8:37,33,Melbourne,AUS,Standalone,Coffee,Medium Americano,3.24,1,FALSE,Credit Card,bec41rn9,35-44,,FALSE,Sunny,19.4,,3.24
10247,1/5/2023 8:52,15,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,FALSE,Cash,1enngay3,65+,Female,TRUE,Cloudy,-3.6,,5.22
10248,1/5/2023 9:06,3,New York,USA,Mall Kiosk,Coffee,Medium Americano,2.91,1,FALSE,Debit Card,wcnkfhb7,35-44,Female,FALSE,Sunny,3.5,,2.91
10249,1/5/2023 9:18,18,London,UK,Mall Kiosk,Smoothie,Medium Berry Blast,4.53,1,FALSE,Cash,httsw5ej,35-44,Prefer not to say,FALSE,Rainy,2.9,,4.53
10250,1/5/2023 9:42,19,London,UK,Standalone,Tea,Small Green Tea,2.12,3,FALSE,Debit Card,trp0j43d,55-64,Male,FALSE,Rainy,2.9,,6.36
10251,1/5/2023 9:58,34,Melbourne,AUS,Mall Kiosk,Tea,Medium Chai Latte,4.4,4,FALSE,Credit Card,dtecafvo,55-64,Female,FALSE,,,,17.6
10252,1/5/2023 10:02,19,London,UK,Standalone,Coffee,Single Espresso,2.46,1,FALSE,Cash,4hxxpw2g,25-34,Male,FALSE,Rainy,2.9,,2.46
10253,1/5/2023 10:05,11,Chicago,USA,Standalone,Coffee,Small Cappuccino,3.42,1,FALSE,Cash,6dmjlxdw,45-54,Female,TRUE,,,,3.42
10254,1/5/2023 10:27,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,2,FALSE,Cash,aeldwqxk,18-24,Female,FALSE,Cloudy,26.7,,6.4
10255,1/5/2023 10:48,23,Manchester,UK,Standalone,Sandwich,Vegan Falafel Wrap,4.92,2,FALSE,Cash,b1ajo091,18-24,Female,FALSE,,,,9.84
10256,1/5/2023 11:02,44,Vancouver,CAN,Mall Kiosk,Coffee,Small Latte,3.28,1,FALSE,Credit Card,1au9dsav,65+,Female,FALSE,Rainy,-0.6,,3.28
10257,1/5/2023 11:19,19,London,UK,Standalone,Coffee,Large Latte,3.91,1,TRUE,Cash,446q16nz,65+,Male,FALSE,Rainy,2.9,,3.32
10258,1/5/2023 11:26,45,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,1,FALSE,Mobile Wallet,c5rqnsvs,25-34,Male,FALSE,Rainy,-0.6,,2.73
10259,1/5/2023 11:32,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,3,FALSE,Debit Card,p35t54gy,25-34,Male,FALSE,Cloudy,26.7,,14.4
10260,1/5/2023 11:45,34,Melbourne,AUS,Mall Kiosk,Tea,Small Green Tea,2.62,1,FALSE,Credit Card,hukwqvr1,25-34,Female,FALSE,Sunny,19.4,,2.62
10261,1/5/2023 11:47,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,TRUE,Credit Card,xi8e5532,55-64,Male,TRUE,Cloudy,-3.6,,3.42
10262,1/5/2023 12:04,29,Sydney,AUS,Mall Kiosk,Tea,Large Green Tea,3.41,1,FALSE,Debit Card,4ivsolml,25-34,Female,TRUE,Cloudy,26.7,,3.41
10263,1/5/2023 12:11,32,Melbourne,AUS,Standalone,Coffee,Large Mocha,5.62,1,FALSE,Credit Card,r1z4qt7z,35-44,Male,TRUE,Sunny,19.4,,5.62
10264,1/5/2023 12:13,5,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,4,FALSE,Cash,vwhholi5,55-64,Female,FALSE,Sunny,3.5,,22
10265,1/5/2023 12:26,5,New York,USA,Standalone,Pastry,Scone,2.2,2,FALSE,Debit Card,y3mub6lb,35-44,Prefer not to say,FALSE,Sunny,3.5,,4.4
10266,1/5/2023 12:37,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Mocha,4.28,1,FALSE,Credit Card,li6978v0,18-24,Male,FALSE,Cloudy,11.5,,4.28
10267,1/5/2023 14:54,7,Los Angeles,USA,Standalone,Tea,Large Chai Latte,4.75,1,FALSE,Cash,hg5zmtga,55-64,Female,TRUE,Cloudy,11.5,,4.75
10268,1/5/2023 15:06,12,Chicago,USA,Airport,Pastry,Blueberry Muffin,3.56,1,FALSE,Credit Card,mni3gom6,65+,Female,FALSE,Cloudy,-3.6,,3.56
10269,1/5/2023 16:09,43,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,FALSE,Debit Card,trpyx8hb,18-24,Male,TRUE,Rainy,-0.6,,4.89
10270,1/5/2023 16:48,43,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,FALSE,Cash,6t4ufel6,55-64,Female,FALSE,Rainy,-0.6,,2.73
10271,1/5/2023 17:06,19,London,UK,Standalone,Sandwich,Vegan Falafel Wrap,5.1,1,FALSE,Debit Card,zrbzirjy,45-54,Female,FALSE,Rainy,2.9,,5.1
10272,1/5/2023 17:09,5,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,1,FALSE,Debit Card,v5g10ur5,25-34,Female,TRUE,Sunny,3.5,,5.5
10273,1/5/2023 18:59,39,Toronto,CAN,Mall Kiosk,Coffee,Large Cappuccino,4.11,1,FALSE,Credit Card,e8e5tnlz,35-44,Female,FALSE,Sunny,-0.6,,4.11
10274,1/5/2023 19:02,16,London,UK,Standalone,Tea,Small Earl Grey,2.12,1,FALSE,Credit Card,ntjk2gza,35-44,,FALSE,Rainy,2.9,,2.12
10275,1/5/2023 19:20,33,Melbourne,AUS,Standalone,Coffee,Small Americano,2.92,3,FALSE,Mobile Wallet,7e4uny18,55-64,Male,TRUE,Sunny,19.4,,8.76
10276,1/5/2023 19:35,10,Los Angeles,USA,Mall Kiosk,Tea,Medium Chai Latte,3.99,1,FALSE,Cash,3rzsj49i,35-44,Male,FALSE,Cloudy,11.5,,3.99
10277,1/5/2023 19:54,20,London,UK,Standalone,Smoothie,Medium Berry Blast,4.67,2,FALSE,Credit Card,bbxux1ox,35-44,Female,TRUE,Rainy,2.9,,9.34
10278,1/5/2023 19:59,17,London,UK,Standalone,Tea,Large Green Tea,2.72,1,FALSE,Credit Card,twdl9zs1,,Male,FALSE,Rainy,2.9,,2.72
10279,1/5/2023 20:41,24,Manchester,UK,Standalone,Coffee,Double Espresso,2.38,4,FALSE,Mobile Wallet,8eiqetk5,25-34,,FALSE,Rainy,7.3,,9.52
10280,1/5/2023 21:23,38,Toronto,CAN,Standalone,Coffee,Double Espresso,2.67,1,FALSE,Cash,0v0njj63,45-54,Female,TRUE,Sunny,-0.6,,2.67
10281,1/5/2023 23:11,36,Toronto,CAN,Airport,Tea,Large Chai Latte,5.58,1,FALSE,Cash,35x3x10y,55-64,Female,TRUE,Sunny,-0.6,,5.58
10282,1/5/2023 23:51,15,Chicago,USA,Standalone,Coffee,Medium Latte,3.8,1,FALSE,Debit Card,pb01qcte,65+,Female,FALSE,Cloudy,-3.6,,3.8
10283,1/6/2023 0:47,11,Chicago,USA,Standalone,Merchandise,Tote Bag,14.25,1,FALSE,Debit Card,qb09uw8p,18-24,Female,FALSE,Sunny,-4.8,,14.25
10284,1/6/2023 4:09,14,Chicago,USA,Standalone,Tea,Medium Matcha Latte,4.27,1,FALSE,Credit Card,ov50ew25,45-54,Female,TRUE,Sunny,-4.8,,4.27
10285,1/6/2023 4:39,6,Los Angeles,USA,Standalone,Coffee,Large Cappuccino,4.51,1,FALSE,Credit Card,x25qbrmq,25-34,Female,FALSE,Sunny,12.4,,4.51
10286,1/6/2023 6:00,4,New York,USA,Mall Kiosk,Tea,Medium Green Tea,2.72,1,FALSE,Cash,n48uact4,65+,Male,FALSE,Sunny,-1.6,,2.72
10287,1/6/2023 6:51,18,London,UK,Mall Kiosk,Tea,Small Matcha Latte,3.34,2,FALSE,Credit Card,x5ic86z1,18-24,Prefer not to say,FALSE,Cloudy,3.6,,6.68
10288,1/6/2023 7:06,15,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,FALSE,Debit Card,vi052u9a,45-54,Female,TRUE,Sunny,-4.8,,2.75
